epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
237,4.216599760055542,3.391292109298706,27.0,51.44,5.246124690607745e-06
238,4.163598966217041,3.373946953010559,27.15,51.63,5.086752049395094e-06
239,4.198573887634278,3.3064110914230347,27.93,53.0,4.929563120222141e-06
240,4.204176616287231,3.425202000808716,26.48,50.69,4.7745751406263165e-06
241,4.174728874206543,3.3747724222183226,26.97,51.46,4.621805106786142e-06
242,4.15040233001709,3.347062738990784,27.35,52.03,4.4712697716574e-06
243,4.220035361099243,3.456672963142395,26.12,50.08,4.322985643135952e-06
244,4.176684559631347,3.3465040994644166,27.41,52.12,4.176968982247514e-06
245,4.157613436126709,3.3557514776229858,27.37,51.67,4.0332358013644016e-06
246,4.157013334274292,3.3591927026748656,27.08,52.01,3.891801862449624e-06
247,4.169901346206665,3.4083370473861696,26.77,50.76,3.752682675328406e-06
248,4.18742692565918,3.3767287963867187,27.03,51.26,3.6158934959873353e-06
249,4.198994024658203,3.324373854827881,27.66,52.41,3.4814493249014116e-06
250,4.174340416717529,3.3688862817764282,27.11,51.47,3.349364905389038e-06
251,4.208293045806885,3.4586760610580445,26.05,49.85,3.2196547219952606e-06
252,4.187465272140503,3.387190506362915,26.9,51.43,3.0923329989034107e-06
253,4.199152937698364,3.393405177307129,26.87,51.2,2.967413698375196e-06
254,4.144445572280884,3.3449927169799807,27.63,52.32,2.8449105192196316e-06
255,4.1759006156921386,3.4261798070907594,26.42,50.48,2.7248368952908053e-06
256,4.172800107955933,3.3544650552749635,27.52,51.89,2.607205994014683e-06
257,4.128626729583741,3.36085747756958,27.29,51.92,2.492030714945162e-06
258,4.161222534942627,3.401110503578186,26.57,51.38,2.379323688349516e-06
259,4.15896074104309,3.4005003215789795,27.04,51.16,2.269097273823287e-06
260,4.15104864654541,3.348247241973877,27.27,52.01,2.161363558934981e-06
261,4.149246406173706,3.3497263288497923,27.43,52.03,2.056134357900477e-06
262,4.193789910888672,3.36923427066803,27.34,51.73,1.9534212102874845e-06
263,4.174167080688477,3.399011116218567,26.77,51.36,1.8532353797501318e-06
264,4.165083802413941,3.394925661659241,27.02,51.1,1.7555878527937164e-06
265,4.169829392623901,3.388938614273071,27.11,51.13,1.6604893375699566e-06
266,4.1927204509735105,3.411776178741455,26.51,51.02,1.5679502627027136e-06
267,4.161229967498779,3.402434239387512,26.87,51.17,1.4779807761443636e-06
268,4.177113145828247,3.407113684844971,26.65,50.64,1.3905907440629752e-06
269,4.170150537490844,3.4054837270736695,26.68,50.76,1.305789749760361e-06
270,4.139710477828979,3.362184175300598,27.46,51.67,1.2235870926211619e-06
271,4.184206288528443,3.385758337211609,27.13,51.13,1.1439917870930793e-06
272,4.2074954776763915,3.3980294763565064,27.02,50.94,1.067012561698319e-06
273,4.148274392700196,3.40451350402832,26.9,50.94,9.926578580764234e-07
274,4.1419420867919925,3.3941622148513795,27.0,51.17,9.209358300585474e-07
275,4.151822040939331,3.3586478092193603,27.38,51.82,8.518543427732922e-07
276,4.140773662185669,3.348684854507446,27.44,52.22,7.854209717842231e-07
277,4.1187241771698,3.3759383081436156,27.03,51.51,7.216430022591008e-07
278,4.139056253051757,3.329201286697388,27.6,52.52,6.605274281709928e-07
279,4.15038755531311,3.352950870513916,27.54,52.14,6.020809515313169e-07
280,4.182866980743408,3.3356079425811767,27.61,52.22,5.463099816548606e-07
281,4.211109590148926,3.3195752407073975,27.83,52.6,4.932206344569562e-07
282,4.1718303440094,3.343265928077698,27.54,52.05,4.4281873178278475e-07
283,4.185025378036499,3.39839832611084,27.07,51.24,3.95109800768953e-07
284,4.164288326263428,3.386080290412903,27.02,51.55,3.5009907323737544e-07
285,4.14988095626831,3.3288648061752317,27.52,52.41,3.077914851215585e-07
286,4.164890768051148,3.3787929290771483,27.18,51.62,2.681916759252917e-07
287,4.1964992279052735,3.3879325719833373,26.96,51.21,2.3130398821391007e-07
288,4.146911708831787,3.355201024436951,27.3,51.94,1.9713246713805588e-07
289,4.150610535049439,3.3516329639434814,27.23,51.95,1.6568085999008888e-07
290,4.164251490783691,3.4022334672927856,26.81,50.72,1.3695261579316777e-07
291,4.162003120803833,3.391222674369812,26.96,51.47,1.109508849230001e-07
292,4.134223726272583,3.3138748987197877,28.0,52.89,8.767851876239074e-08
293,4.219075018310547,3.3531454767227173,27.28,52.26,6.71380693885476e-08
294,4.142127375411987,3.441908646965027,26.38,50.22,4.9331789293211026e-08
295,4.101549885559082,3.3239525466918947,27.86,52.47,3.426163113565417e-08
296,4.1894236770629885,3.3246542867660525,27.75,52.37,2.192924752854042e-08
297,4.15843317489624,3.313768496131897,28.0,52.45,1.233599085671e-08
298,4.182663765335083,3.4177776580810546,26.58,50.89,5.48291312886251e-09
299,4.191228060150147,3.3865988187789915,26.93,51.41,1.3707658621964215e-09
