epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
235,3.3131975661468505,1.513596464252472,66.86,86.12,5.571350963575728e-06
236,3.3237685202407836,1.5398439710617065,66.66,86.09,5.4076635668540075e-06
237,3.300499706764221,1.5534461209297181,66.76,86.09,5.246124690607745e-06
238,3.3212626039886475,1.553330724620819,66.35,85.92,5.086752049395094e-06
239,3.3058149183654786,1.5528253789901734,66.59,86.04,4.929563120222141e-06
240,3.331381534347534,1.6255851190567017,65.91,85.94,4.7745751406263165e-06
241,3.31469861782074,1.544578012084961,66.96,86.21,4.621805106786142e-06
242,3.321111391220093,1.5326764157295227,66.97,86.1,4.4712697716574e-06
243,3.3234191884231565,1.6198023407936095,66.38,85.88,4.322985643135952e-06
244,3.3160919347763063,1.561986072921753,66.55,85.78,4.176968982247514e-06
245,3.3211253746795655,1.6399436242103578,66.24,85.66,4.0332358013644016e-06
246,3.3155526416397096,1.5649326902389527,66.71,85.9,3.891801862449624e-06
247,3.327426432762146,1.5674729606628417,66.71,85.89,3.752682675328406e-06
248,3.3000323126983644,1.5635717741012574,66.57,86.13,3.6158934959873353e-06
249,3.3045346018218993,1.5924241513252257,66.34,85.79,3.4814493249014116e-06
250,3.279467102737427,1.530521889591217,66.93,86.14,3.349364905389038e-06
251,3.3047571681213377,1.556453659248352,66.8,86.01,3.2196547219952606e-06
252,3.2801638833618165,1.5633232914924622,66.58,86.12,3.0923329989034107e-06
253,3.288333937149048,1.5639269139289855,66.67,85.9,2.967413698375196e-06
254,3.297632267341614,1.5348742108345033,66.69,86.12,2.8449105192196316e-06
255,3.3200295206451416,1.5855645171165467,66.5,85.96,2.7248368952908053e-06
256,3.295220891494751,1.5412304473876952,66.92,86.12,2.607205994014683e-06
257,3.3284477468109133,1.5612753876686096,66.57,85.89,2.492030714945162e-06
258,3.2747754761123655,1.6217443863868712,66.32,85.67,2.379323688349516e-06
259,3.3146215578842164,1.555076655960083,66.82,86.1,2.269097273823287e-06
260,3.3002520112228395,1.568525004863739,66.51,85.73,2.161363558934981e-06
261,3.310695603790283,1.6308082357406617,66.15,85.53,2.056134357900477e-06
262,3.2991583605957033,1.5383208927154541,66.86,86.12,1.9534212102874845e-06
263,3.283727967834473,1.5234635601997375,67.13,86.18,1.8532353797501318e-06
264,3.2819563387680053,1.5721216486930847,66.8,86.04,1.7555878527937164e-06
265,3.2970330965423584,1.5747130009651185,66.72,86.04,1.6604893375699566e-06
266,3.2763526607513427,1.5898387946128845,66.59,85.81,1.5679502627027136e-06
267,3.288806023101807,1.5212419561386108,67.09,86.14,1.4779807761443636e-06
268,3.28832740070343,1.5441702838897704,67.07,86.1,1.3905907440629752e-06
269,3.274047364387512,1.565015507888794,66.7,86.03,1.305789749760361e-06
270,3.2961859839248655,1.5785479768753052,66.55,85.87,1.2235870926211619e-06
271,3.2761410430526734,1.547617343044281,66.95,86.03,1.1439917870930793e-06
272,3.280151302719116,1.5399230439186096,66.85,85.91,1.067012561698319e-06
273,3.295789797744751,1.5766859489440919,66.69,85.85,9.926578580764234e-07
274,3.279772262840271,1.537322715473175,67.1,85.91,9.209358300585474e-07
275,3.285132673034668,1.6046067880630492,66.7,85.8,8.518543427732922e-07
276,3.283195593147278,1.5515842529296875,66.89,85.99,7.854209717842231e-07
277,3.2873556735992433,1.5453589406013488,67.0,85.92,7.216430022591008e-07
278,3.2867270375061035,1.6150004850387574,66.43,85.73,6.605274281709928e-07
279,3.2809865195083616,1.5273660521507264,66.94,86.03,6.020809515313169e-07
280,3.2860479418563844,1.6232965032577515,66.52,85.7,5.463099816548606e-07
281,3.288684331970215,1.573952312374115,66.64,85.97,4.932206344569562e-07
282,3.2573839310073853,1.5272077458381652,67.05,86.09,4.4281873178278475e-07
283,3.273756938705444,1.5631797733306885,66.99,86.1,3.95109800768953e-07
284,3.2742405197906495,1.5328358516693115,67.24,86.11,3.5009907323737544e-07
285,3.2612757918167112,1.519386131954193,67.06,86.05,3.077914851215585e-07
286,3.296669772567749,1.5489723815917968,66.88,86.05,2.681916759252917e-07
287,3.2826752812957762,1.5174738764762878,67.09,86.12,2.3130398821391007e-07
288,3.2812292961502076,1.5454758494377137,67.07,86.16,1.9713246713805588e-07
289,3.2908037934494017,1.5689416500091553,66.88,86.05,1.6568085999008888e-07
290,3.2799269420242307,1.6037347591400146,66.73,85.81,1.3695261579316777e-07
291,3.2661156690597535,1.544837191581726,67.08,86.09,1.109508849230001e-07
292,3.2773691704559327,1.5560835188865663,66.99,86.11,8.767851876239074e-08
293,3.269426916923523,1.5107616969108582,67.21,86.12,6.71380693885476e-08
294,3.306722837333679,1.5804451045989991,66.73,86.02,4.9331789293211026e-08
295,3.276899961166382,1.532816570854187,67.16,86.17,3.426163113565417e-08
296,3.2651772137069703,1.578268194770813,66.72,86.02,2.192924752854042e-08
297,3.2669588354110717,1.5814689266204833,66.66,86.02,1.233599085671e-08
298,3.279977536125183,1.5813598439216614,66.8,85.95,5.48291312886251e-09
299,3.280626693878174,1.554155441379547,67.0,86.11,1.3707658621964215e-09
